0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,weight
0.30349654,0.05113366,0.05220898,-0.044038925,0.00501684,-0.007209342,0.02244846,0.043502916,0.026653774,0.044133417,-0.01419681,-0.08719702,-0.0041016815,0.12094326,0.07366992,0.1660578,0.4265237,-0.0007479954,-0.036245923,0.11309379,0.012313317,0.050583918,0.009976191,0.5781912,0.011802722,0.11935431,0.04048175,0.14439136,-0.02909282,0.017999118,0.00011913517,0.0050344877,-0.022966523,0.040873483,0.11650183,0.010193948,0.087286234,-0.0052785557,0.16054372,0.073004,0.24106021,0.0009933441,0.102401346,0.04803603,0.0028205076,-0.0016548402,0.033052027,0.035240095,-0.014306956,0.0057530305,0.006660401,0.0431936,0.07364556,-0.14238377,0.104932465,-0.056279216,0.2030592,0.23388068,0.010369663,0.0035964292,0.098461084,-0.010322905,0.02877592,0.1559867,1
-0.054857727,0.05077805,0.01440387,-0.039932683,0.010230173,-0.002395781,-0.009682712,0.035736576,-0.01811427,0.31440726,-0.020812262,-0.0013961582,0.008677694,-0.18677607,0.00592591,-0.01214394,0.012445661,0.076931335,-0.029520782,0.079034336,0.17145243,-0.01806874,0.0004969036,-0.078531906,0.091895595,-0.04728967,0.17394257,0.081420064,0.008904898,-0.008375947,-0.012153502,0.08395056,-0.013263371,-0.05218965,0.011474706,0.19805287,0.07454522,0.0010544505,0.36174518,0.05644163,0.0048932764,0.21398301,0.08639563,0.010842429,0.018045465,0.08992013,0.0014323759,0.04372173,0.0001529335,0.14656621,0.06543867,0.039803993,-0.01702517,0.15786028,0.07477082,0.07674323,-0.006895951,0.19695033,-0.035875063,-0.00010073034,0.18535386,0.038854502,0.0015320876,0.28855166,1
0.021082366,0.09436611,0.019226354,0.023325028,0.010596235,0.029609779,-0.0029994943,-0.078901745,-0.017153809,-0.030108979,0.085407145,0.116315804,0.04741879,0.04914714,0.0048752762,0.088091314,0.024911378,0.09885002,-0.017342377,-0.028052276,0.032617986,0.08149114,0.05471526,0.11855856,0.03326503,-0.03618037,0.021583539,0.10690114,-0.000962466,0.018027892,0.26135412,-0.04564872,-0.0038036823,0.39415455,-0.13797332,0.061723355,-0.0033568644,0.005034966,0.19164824,0.1646747,0.15950547,0.022072593,0.022411572,0.2705489,0.3603679,0.06220989,0.021941455,0.024720378,-0.029959546,0.04026684,0.034000497,0.019928483,0.010644563,0.00336881,-0.03178413,-0.006722391,-0.0027953375,0.19662683,-0.0021181125,0.003503989,0.1078378,-0.0006754614,0.1793051,0.030834123,1
0.74605817,0.0696981,0.012352327,0.06982284,0.03240295,0.11041716,0.023190716,0.008536333,0.28970775,0.14915243,0.08103732,-0.04934659,0.00878297,0.00015467736,0.26209542,0.034402646,1.1721604,-0.007101243,0.05293264,0.49235454,1.1486883,-0.0036013064,0.18429364,0.016695878,0.6259856,0.028832896,0.02296711,-0.008499346,0.45962507,0.0012201789,-0.00139244,0.01792224,0.009417202,0.036452036,0.20192789,0.01278948,0.3277819,0.19659077,0.018186549,0.021357708,0.039032362,0.71433455,0.07130273,0.3376481,0.62518185,-0.0077860104,0.076571375,8.601875e-05,0.15486549,0.09242154,0.0068651694,0.07529647,0.28817302,0.015677018,0.07486546,0.004917138,0.05780906,1.7512754,0.104621336,0.5988561,0.010189755,0.01626515,0.04747011,0.9943072,-10
0.33470747,-0.007190951,0.0007499424,-0.033203263,0.0035264306,-0.005601505,-0.0007010931,0.0013631027,0.4257354,0.06614588,-0.022173965,-0.007225387,0.16736798,0.024846938,-0.010289378,0.009234752,0.24717656,-0.014372309,0.080616824,0.02481321,0.09592196,0.0038568496,0.06999364,0.032973487,0.33011132,-0.0012884447,3.6550133e-05,0.08219214,0.024823131,-0.0073551917,-0.009908137,0.013463478,0.041839153,-0.0046222103,0.0016591076,-0.05931156,0.08644811,-0.042083424,0.0019018583,-0.02266464,0.008160249,0.10965921,0.00060104474,0.0073074168,-0.00066294655,0.005468202,0.045117628,0.19893171,0.012936441,-0.0038710826,0.17456035,-0.14828561,-0.021975577,0.32979423,-0.00037648337,-0.00024810084,0.013538808,0.1274073,-0.009023593,0.047313143,0.24393292,-0.019009866,-0.004335476,0.120081834,1
-0.038408093,-0.0031035247,0.052399084,0.056644823,0.09882281,0.07855766,0.20607083,0.3802599,0.007667737,7.804633e-05,0.11243786,0.10014663,-0.07048167,0.051197287,0.018505784,0.023927942,0.73066807,-0.0960901,0.026387513,0.22741662,-0.011695702,0.0625001,0.0005348597,-0.0013644833,0.21324296,-0.017681357,0.323089,0.33002967,0.1262055,0.30588663,0.19901517,0.00814984,0.011972373,0.02059395,0.089999974,-0.015709978,0.15764782,-0.04305225,0.0127449725,-0.019196827,0.13485256,0.18173227,0.0022151626,0.00457755,1.1378715,0.205066,-0.007481656,0.13134255,0.66327834,0.527829,-0.05900544,-0.013924627,0.012207928,0.02041479,0.028753733,0.04813334,0.17017634,0.28266385,-0.0018635938,0.05736929,0.0054226485,0.005197081,0.030846125,0.18324724,1
0.004419411,0.16192435,0.11155049,0.098185435,0.54485106,0.80141205,0.08662677,-0.0041165985,0.00021833777,0.10431034,0.62555903,-0.017614415,0.04313898,0.07652123,0.010151995,-0.005454685,0.24323983,0.013602484,-0.00041637712,0.017913325,0.027613405,0.10083532,0.1405172,-0.13212746,-0.094125524,0.0009391114,0.00058016554,0.7062551,0.15298161,-0.0049357833,-0.0421086,0.017400349,0.10481342,0.050284903,-0.041969102,0.08151625,-0.080720246,0.026030088,0.03716504,0.23393227,-0.027251849,0.01829861,0.009153337,0.028595356,0.10233018,0.034316566,0.12110433,0.006435714,-0.042087037,-0.030668609,0.06780051,0.02003156,0.17949422,0.01354975,0.21527342,0.014654899,0.34297648,0.15588222,0.08120977,0.20695104,-0.019137776,0.09581584,-0.0063130944,0.09980103,2
0.00017976538,0.028214512,-0.0017915391,0.07293488,0.51612705,0.19563277,0.020631319,0.1289107,0.015571505,0.06658436,0.007977175,0.0028423164,-0.0022405498,0.055656698,0.06931255,0.015721213,0.009636237,-0.0032044,2.6371494e-05,0.069376335,-0.002734284,0.006427162,-0.0105635915,-0.021918964,0.44937718,0.167905,0.26207414,0.11590449,0.01116076,0.026299715,-0.00067315035,0.21935448,-0.006564838,0.014239495,0.019853245,0.11365013,0.045838006,-0.0014144421,0.4365355,0.015549752,0.0076241405,-0.0028744494,-0.00040324903,0.053390283,0.005593413,-0.00363243,0.17258634,0.004809507,0.03634891,-0.010037146,0.30298123,0.02843008,0.0051027085,0.12056966,0.09150954,-0.0022846118,0.015700886,0.1388774,0.043970637,0.061987195,0.007801793,0.12552878,0.07011815,0.005120971,4
-0.023155123,-0.0012060074,0.0768807,0.0018732335,-0.00040697478,0.2921699,0.010480497,-0.010363926,0.19898817,0.015048834,0.006462967,0.04419166,0.17423677,-0.069270626,-0.008477364,-0.01950693,0.26492298,0.16499332,-0.052392293,0.063057296,0.019049216,0.00096919446,0.0066574365,0.26452145,0.007456256,-0.07586799,0.004567294,-0.020912718,0.029743373,-0.002179241,0.020359032,0.0076941918,-0.14318265,0.07655943,0.017015802,-0.012232338,0.06533577,0.07673402,-0.00033168562,0.002194737,-0.00038116958,0.39110062,0.002084666,-0.025721917,-0.048180845,-0.012142478,0.0002108598,0.099119075,0.012669159,-0.04299019,-0.00493631,0.05153205,0.21705648,0.0380991,0.010644371,-0.05317139,0.015585339,0.013430409,-0.01807248,0.06825476,-0.00636138,-0.048607055,0.0044333003,0.1245821,3
0.0034530524,0.010217531,0.18667285,0.11186695,0.000494121,0.03959696,0.3773576,-0.014522519,0.01920992,0.10986393,0.033846475,-0.0021778008,0.046485286,0.037962846,-0.0047118743,0.008692805,0.1764638,0.72688955,0.041187536,0.0044050994,0.0124958,0.006307732,-0.005624769,-0.005330668,0.22436371,0.023900595,0.013851889,0.37664497,0.0044983216,0.035038467,-0.0010630573,0.0010281058,-0.026260626,-0.011474176,0.10489849,0.010253013,0.00033487746,0.07723855,-0.04028215,0.16576989,0.34182853,0.00032848667,-0.00072690914,0.27867326,-0.00044974222,0.04386283,0.2308236,0.13205534,0.16660814,0.16899382,0.21958154,0.13159856,0.051578145,-0.0038256445,-0.04060263,0.400906,-0.019995457,0.6205608,-0.0030819469,0.60994476,0.5980666,0.052427296,0.4280011,-0.063446514,1
0.0033640796,0.008092701,-0.006512118,0.07400354,-0.030019302,0.0067915693,-0.019584125,0.19151682,0.0025047546,0.0023034434,-0.022057364,0.08594781,0.01608239,0.042978983,-0.035312492,0.027095059,0.03851968,0.06723644,0.086878926,0.24942587,0.04357813,0.12298964,-0.00035039708,0.025184631,0.24751471,-0.0009985061,0.15725014,0.002396464,0.0074643265,-0.006575219,-0.014761492,-0.001220764,0.008675276,0.022597631,0.021653349,0.14758252,0.06333564,-0.043648526,0.024437686,0.0016632813,0.016006198,-0.0038953081,0.030378696,0.0384504,0.059323847,-0.024656612,0.032373093,0.004009395,0.063726366,-0.00015012998,0.03698843,0.08762004,-0.007819759,0.0064629377,-0.0003294272,0.008116687,-7.591199e-05,0.09836256,-0.0003564792,0.045465417,0.06531164,0.0020125408,-0.029224535,-0.020327339,6
