0,1,2,weight
0.46015415,0.40169397,0.47162774,1
0.06506133,1.1009363,0.82316154,1
-0.1057883,0.016047748,1.2125559,2
-0.0054708035,0.6383261,0.6444589,1
0.2019896,0.31681132,2.7862527,3
6.937992,1.5009899,12.143196,1
0.0331642,0.56192416,0.97787166,1
1.7158731,0.3580892,3.0906258,1
0.22337534,2.3657727,0.93119365,3
-0.095636256,-0.05328338,1.0055077,1
-0.023325909,-0.13404913,1.6068789,6
0.005921543,-0.017060162,1.3488562,2
0.9381363,1.2989159,0.48663825,5
0.11222834,1.1869516,0.93206465,1
0.092321746,0.8075869,7.1126137,1
-0.036828082,-0.12995447,1.2399684,2
0.7287315,6.037459,1.8711046,1
0.37228265,1.7253729,1.204293,2
1.3683695,0.08023891,4.163057,1
0.36795717,2.422464,1.1620895,1
-0.019102868,2.0006092,0.853135,1
5.336203,0.100363046,1.6356547,1
0.052442506,-0.041307885,1.1677053,1
0.057319794,-0.005347124,1.0397383,1
-0.0004747128,1.0643451,6.2727256,2
-0.10706383,1.5287656,0.55019057,1
0.10811108,2.4646184,1.0114204,2
0.3150471,0.20336004,2.3243515,1
0.64511937,2.9293866,0.40597877,1
2.129792,0.7135981,0.6717969,3
2.5125296,0.034145895,1.1880133,3
0.26602024,2.244641,1.048629,2
0.5110249,1.6360308,0.38240576,1
-0.002624615,0.20130934,0.8114842,1
0.46081012,0.43638366,0.35620686,1
0.26422393,0.33182806,0.36019364,1
1.3628147,0.35352036,3.1447475,1
-0.041589446,4.978349,0.7181823,-10
0.21098918,0.4385514,0.50619805,1
-0.0005508186,0.058309086,1.0753161,2
0.12348908,2.9773042,0.9743663,1
2.4630847,1.0035241,4.1829195,2
0.45580348,0.64020187,0.43795487,1
-0.0071915514,1.3101203,0.78038085,1
0.34183684,1.3933896,1.1888089,2
-0.09974845,1.0764294,0.77255666,1
0.15434754,-0.018810002,1.3492626,-10
0.006923133,0.26784074,0.90725887,2
0.10923394,1.5789009,0.49295115,1
1.4539186,0.691167,3.0451822,2
3.2621386,0.8642837,4.980409,1
0.118964754,0.6726352,0.9724503,5
-0.004897581,0.41521803,1.0744407,2
0.36661673,1.9042755,1.1771256,1
7.1486516,-0.031906493,3.1657784,2
0.0010629416,1.0637904,6.5584745,2
-0.0019491003,0.29087856,0.7036993,1
-0.40600967,0.038669165,2.941872,1
0.44567737,0.9155847,1.3698624,1
1.4143374,0.35153002,0.59317946,2
0.03404294,0.52206486,0.38929662,1
-0.1279908,-0.42266184,1.3355281,1
0.47119027,0.1820745,0.6001373,1
0.047870617,0.5831663,0.8521297,-10
-0.12979785,0.39801642,1.0383258,3
0.14056198,4.100363,0.5095326,1
0.030885572,2.5882447,0.5127855,2
0.06800618,0.15367307,1.1882688,1
0.07091314,0.24771231,2.5076509,2
0.072425954,0.029763503,1.3194944,1
0.039073948,-0.0035182906,1.341414,2
-0.0017900837,0.17228894,1.035135,7
1.9469237,0.4203986,3.9677818,1
1.5127614,0.39064768,3.1602726,1
0.4730443,2.7990613,1.2869134,4
0.6711558,2.6031942,1.5636755,1
0.2695466,0.34227064,2.8437355,-1
-0.12789151,0.27492788,0.84169143,1
-0.008724013,0.941227,0.6862585,1
-0.16099882,1.1334722,0.53732264,1
0.086703695,0.015980843,1.0644287,1
0.4770843,0.40481868,3.6928318,1
0.17772584,-0.39247918,1.7896187,1
2.4313617,2.4590564,3.5273018,1
0.13111658,0.044940118,2.723179,1
3.3464634,0.0623419,1.0703666,1
0.4854795,0.45062608,1.831589,1
-0.0015077022,0.15424077,1.0256715,1
0.031240677,0.1427029,0.74895,3
0.22873232,2.5661533,1.0790918,2
-0.080350265,-0.2387321,1.1658027,1
1.5565945,0.21389161,0.72221583,1
2.7987778,0.91751724,20.231596,10
1.2710991,0.8464352,0.38952085,3
0.4702978,0.40635586,0.32498655,1
1.8229878,18.96642,1.4379772,1
0.10768648,1.5174319,0.8821728,2
1.1311262,0.7156678,4.3855815,10
0.6703137,7.744656,0.64694786,1
0.0009966267,1.4222286,8.753576,2
0.25579265,0.43912378,3.272501,1
0.023205748,0.2442308,0.6829306,1
0.061326668,0.16011125,0.5533078,3
-0.27095357,1.6297485,0.6115302,1
1.0075715,0.42071083,9.043364,4
43.383213,21.787292,7.2690744,1
0.1348227,0.023196615,1.7111665,1
-0.1358784,2.9753256,0.79398495,-6
0.11817797,1.6095228,0.9581159,3
0.25834882,-0.051866695,1.0209789,1
-0.00027666093,0.19903123,0.82710266,3
-0.0827437,0.79688346,0.5951011,3
-0.00081853603,0.04653604,1.2186253,1
-0.15436883,2.000337,0.8733555,10
0.001573005,0.22249565,0.7890841,2
-0.006688889,0.3340425,0.57030225,-1
2.109855,3.2445588,15.460523,1
-0.13101287,1.5667922,0.5569789,1
0.73780364,0.339596,0.5698742,1
1.8227402e-05,0.35960358,0.7173392,1
-0.398476,0.14719664,2.9188092,1
1.8925022,0.63631314,0.5648678,2
-0.15504031,-0.036488917,1.7830659,1
0.98178196,11.496407,0.90444046,2
0.03470947,0.43275708,0.8858724,1
0.75219613,1.945195,3.0410225,1
-0.02401755,-0.24205096,2.3759613,1
0.17302164,3.0002432,0.4011341,1
-0.2146836,0.82764083,1.1010097,1
0.28334734,0.037149422,3.0254552,3
-0.024123497,0.33885658,0.82949424,2
-0.036146127,0.198546,0.7268358,1
12.291855,6.25898,2.246662,1
5.6136637,1.2982609,9.732369,10
0.4229986,1.7050883,1.190483,1
-0.0062439637,1.2858926,0.83075774,2
1.1674215,1.2491289,6.2902303,2
0.010684727,0.39325523,0.7509451,3
0.26443058,2.408711,0.9725611,2
-0.00046082842,-0.072262146,1.5423506,2
0.093800485,-0.0074308026,1.0634266,1
-0.0069487984,0.2838535,0.81965876,1
0.21640624,1.50898,1.0587144,2
3.142564,0.7060275,5.7950363,2
6.254938,1.023267,11.271182,3
0.07026354,0.57446665,0.9535997,1
-0.23366165,0.070980825,2.2017493,2
0.07738234,0.65102625,0.9878227,1
-0.023146195,-0.04148458,1.0742403,1
-0.29278734,0.6227933,4.7574883,1
0.0019076642,1.4995975,0.6316449,1
0.31880644,0.4660351,1.3703386,1
-0.39590952,0.3137132,0.75346696,2
3.6267526,1.7023852,5.740696,1
0.0015946361,-0.032966983,1.7192918,1
0.030979218,0.031687208,0.8536265,1
0.012313013,1.1244383,0.7814343,2
0.17973037,0.6266074,4.1156173,1
-0.12000271,0.78127867,0.86085266,-1
0.23178227,6.9893217,0.7166525,5
0.11740482,1.7577187,0.9035602,2
-0.009539099,0.54122746,0.76420146,1
-0.13319148,0.285482,3.1919866,3
0.08571633,0.48505145,0.99896085,1
4.4445148,0.06600524,2.4762821,1
-0.027127257,1.5608985,0.68341607,3
0.30406803,0.7756509,4.7011056,2
0.12311862,0.4451877,5.4885736,1
0.5440079,2.0673797,1.3240564,1
0.8411206,0.4831843,3.1466377,1
0.029819028,0.11855191,0.7209497,1
-0.07343739,0.47568494,0.67477137,1
0.33466873,0.52174217,6.4323463,3
0.03288696,0.19876543,1.0289518,2
0.040433075,2.104734,14.924985,1
69.855774,1.3093289,44.53118,3
0.50037515,2.5540307,1.3222281,1
-0.044602852,0.31384632,0.7504827,1
0.11675733,0.23510471,0.6846589,1
-0.0024412537,-0.078049466,1.4169458,1
0.23681907,0.15803495,2.3710418,1
0.7622135,5.279142,1.827786,-10
-0.021863198,2.3329012,0.8325796,1
0.6703137,7.744656,0.64694786,1
0.113422014,0.074864045,3.0448186,1
0.15937741,2.0777633,0.9292641,2
-0.0036720661,-0.10078308,2.2147653,1
0.30415457,2.3814123,1.1108139,3
-0.098461464,-3.671713,3.3396397,1
0.07854979,0.08913537,1.5263301,2
0.0034835632,0.70495397,0.6779554,1
2.2922916,2.331313,3.288241,1
0.87988627,0.071536034,4.5446243,2
0.3158053,0.056636237,2.82806,1
5.4943676,1.1161922,9.374875,1
4.4319468,0.75411034,8.451606,1
-0.1775522,1.3218007,0.55827665,1
1.638859,1.0357456,5.6642957,-10
0.10172768,1.366289,0.87295383,2
1.7360355,0.6521285,4.4922047,1
0.023573074,0.4444912,3.9002683,1
0.313471,2.24566,1.0808479,2
0.5622704,0.27431637,0.5255189,1
-1.7289107e-05,0.43745905,4.0550056,1
0.024528112,-0.038260378,1.1737446,8
0.1261472,1.9838461,0.8620852,-1
8.68553,0.14443073,2.5784404,4
4.4866304,0.84692866,8.210336,3
0.1942723,0.3612651,0.5607422,1
1.7074407,-0.00951134,1.063945,5
0.24484847,0.06676018,0.75459695,1
0.30657533,1.3260006,1.0654829,-1
0.4017676,0.29884288,2.7828624,1
0.231637,-0.045620665,2.7214086,2
0.19842362,0.07703149,0.6698034,1
-0.082289726,2.5165079,0.6659613,3
0.52596986,0.3757155,0.3598165,2
0.7457205,1.2790194,0.88963056,5
6.0825267,1.7362581,9.855921,2
4.0895786,0.0033687453,1.6816584,2
0.11018611,0.023078369,1.7623401,10
3.2015224,0.26476657,1.0128505,2
0.0701144,0.31976345,3.959113,1
-0.120096244,0.7985499,0.48595408,1
0.070607975,0.23062538,1.1229546,1
0.3917684,0.8883472,1.8059605,1
-0.2508743,2.283105,0.8579225,5
0.12616533,-0.4826378,1.4445196,1
0.0036611725,0.24597368,0.7045681,1
-0.29064867,0.8720434,0.55004084,2
2.7945035,10.880627,1.0083942,1
0.07033646,0.09571542,1.1813042,2
0.046582457,0.38898665,0.5576207,1
1.1555777,0.7511833,4.648469,3
0.23635273,0.06541857,3.3399353,1
0.0072922846,0.05933072,1.8947127,1
0.01252773,0.014782417,1.0290372,1
0.23845369,2.078785,1.1392163,1
0.0039371727,-0.016696833,1.392717,5
-0.48578197,0.072316684,2.3163002,1
0.047269005,0.25740185,0.9524721,1
0.68579286,0.23019327,3.4586558,1
-0.007658634,0.31243744,0.6966578,2
1.4472632,5.8909383,28.193373,3
-0.026009714,0.019599099,1.9021758,2
0.18226019,1.8093673,0.8936581,3
0.0416617,0.001609636,1.5934027,1
0.014397662,0.23461874,4.1554923,1
-0.02055124,0.28955528,2.916778,5
0.023783533,0.019108502,2.1265194,1
0.05993727,0.043603774,1.180014,1
0.07074289,0.3236966,3.1368117,1
0.023671543,0.07022646,1.5188016,4
0.09129414,0.21954125,0.6179745,1
1.6524012,-0.05527685,1.7547743,10
-0.018609129,0.9076591,0.7236015,2
1.0886241,0.9675255,5.570992,1
-0.27025306,0.79187506,6.345315,1
0.42188734,2.0172617,1.2452835,2
0.012015001,-0.08827546,0.98040175,1
0.49781802,0.54195666,2.1272259,1
-0.019764671,0.38293916,0.86276525,1
-0.008703301,0.079755284,2.3666196,1
0.38564423,5.934416,0.70311147,10
0.15191114,1.6438646,0.8045375,3
-0.120396115,0.5721937,0.71514887,1
0.30861905,2.511095,1.1316735,2
11.020265,2.8957913,17.460854,1
1.3019187,-0.027334347,1.305845,1
1.0043876,-0.027371379,1.4637846,2
0.19337855,0.459958,1.1661612,1
0.18792157,0.63243264,0.3680116,1
0.06998424,1.2038525,1.0524969,1
0.58238214,16.256199,1.3766546,1
0.269121,-0.27164793,1.8937988,1
0.016398216,0.06472347,1.2074703,2
1.9501433,1.0072422,5.5045104,1
0.5659156,2.2334173,1.396231,1
0.02390462,0.01840059,1.3465405,1
-0.016242247,0.013416181,1.8291897,-10
-0.0380999,0.037755184,1.6848372,3
0.048606332,0.6455942,0.8930606,1
1.0362024,0.0827701,1.8155934,1
0.3623673,2.028203,1.1995467,2
-0.0142937405,0.25443602,0.6805682,1
-0.52819324,4.47246,1.1063235,1
0.07516157,0.017692834,2.1688159,1
0.015941499,0.2879155,3.9018838,1
0.14762713,0.76063323,1.0267783,2
1.010332,0.41375023,0.43798864,1
0.02089448,1.6801965,7.9702625,1
-0.20160578,0.7038717,0.5945843,1
2.5031865,0.9737139,0.6272982,3
0.19718203,1.7174243,1.0212317,1
-0.07481836,0.3814785,0.674899,1
0.10098564,0.71616,0.49920875,2
0.39690897,2.5548005,1.211483,1
-0.00877745,0.7664217,0.71149063,1
8.1982565,3.219458,12.838192,-2
-0.19743097,0.16424568,2.8427157,1
0.088662215,2.1221404,0.8783404,1
0.3028877,0.074184775,3.4451046,1
-0.004278613,1.2728692,0.8799248,1
-0.054854322,0.94028306,0.6833937,1
1.6315348,1.6963695,8.007441,1
0.29291916,0.7613666,1.2704841,1
0.37351993,0.39994654,3.231374,-10
0.062648036,0.34439915,0.56992507,1
0.2655793,0.3779952,2.9844167,3
-0.004994001,-0.2565694,1.3626614,1
0.002453595,-0.021907905,1.0656193,10
0.17013994,0.47657996,1.0868305,1
0.011097419,1.1328112,0.7311497,1
-0.0031423965,0.8342414,0.81148505,1
1.0075715,0.42071083,9.043364,3
0.020140726,1.3917538,0.93798167,-1
-0.089214675,2.7193434,0.74809426,1
-0.082761414,0.7554493,0.76669246,1
0.2778438,2.4622734,0.96132314,1
-0.036887985,0.6168275,0.70360905,2
0.006173763,0.24302404,0.944359,1
-0.0422102,1.2469789,0.6257169,-10
-0.0039000702,0.17007545,0.79744166,6
0.14594519,0.1497825,3.6294577,5
1.3181729,0.52052087,0.3771632,1
0.43235034,0.46954423,0.34698197,2
0.020219272,0.18521772,3.2222557,1
1.650295,0.34924617,2.9247506,1
-0.0012077143,0.024071684,1.3365335,1
0.44242233,2.4956753,1.240786,2
1.5377543,0.6295336,0.47158894,2
0.017819153,0.177056,1.095752,1
-0.18273222,1.0244197,0.64692295,-10
20.120537,3.9392173,26.575125,1
0.37367964,2.1003883,1.1390436,1
-0.0011090733,0.5005095,0.7595935,1
0.546496,6.082566,1.5630584,1
0.11861495,0.41948447,5.0722322,2
0.34528583,1.0114058,0.5325306,4
0.00931061,0.49514237,0.92536765,1
-0.006734591,-0.11210448,2.3456094,1
0.74228495,0.8938866,1.9277494,3
0.41362557,1.8159325,1.2298813,1
0.11028139,0.63769406,0.367525,1
0.036931757,-0.1368215,0.9982931,1
0.031287644,0.37082115,4.647846,8
5.1132183,7.30236e-05,13.615816,10
0.40251043,0.47148237,6.593545,2
-0.07758159,0.58124703,0.70753586,1
-0.00082197954,0.2008549,0.9714366,2
0.23179233,0.14276953,3.9308794,1
0.049625643,0.6325088,0.39515454,1
0.23789385,0.37222528,3.782883,2
4.0739946,34.231846,2.629871,1
0.11094605,1.3263184,0.85064554,4
0.04554553,0.95694834,6.167947,1
0.038513865,0.15710981,1.4078664,-10
0.06460273,0.3449984,0.59894305,1
0.16082115,0.57473636,0.5433114,2
0.080627404,2.3710284,0.9116512,1
0.8880289,2.2896948,1.8218268,1
1.7091842,22.620914,1.7838719,2
1.1570978,0.293019,2.627138,2
0.16884336,0.3821329,0.58653873,1
2.2243109,0.61239964,4.667107,2
0.14626206,1.7486192,0.9024486,2
0.0004999383,0.06890794,1.0470203,10
0.24080947,1.0235403,1.0085835,10
2.7637377,0.0076869307,1.1454847,1
-0.033268332,0.29034364,3.644981,1
0.089062706,-0.021045882,1.3209089,1
3.9437077,1.7108446,9.086073,3
0.16988134,0.6409977,4.4313087,1
0.07323032,-0.09593325,1.2702227,1
1.1666256,12.478588,1.0076765,2
4.294357,1.0630997,6.900429,1
3.9224114,1.9165206,5.5668044,1
-0.06971827,0.10932818,2.1671135,1
0.15589796,0.12960874,2.152313,9
0.15024656,2.4721887,0.8663217,1
0.10182181,2.3615036,16.713955,1
0.30365047,1.2339077,1.1568339,9
0.797775,0.13806538,0.62237626,1
0.43602937,1.8181307,1.2816298,1
-0.0007960164,0.016733676,1.3419353,3
0.0007476444,-0.32888997,1.2821467,1
0.09802573,-0.16301052,1.8353525,1
0.34162125,1.1554667,6.3242345,1
0.1654674,0.35555837,1.1901848,-10
0.5120325,1.8984762,1.3370004,2
0.0959738,0.9055172,0.5116431,-1
0.01900629,0.15707336,3.0330007,1
0.052860614,-0.06692503,0.7913933,1
-0.010981797,-0.19560993,1.5180285,2
-0.20529702,4.448189,0.8675188,1
-0.0055255536,0.28847617,1.1219455,3
0.07856706,0.9881009,7.9371724,1
0.27399573,0.7520281,4.6831264,5
0.35326013,3.2950277,1.3585743,1
0.17147574,-0.13131268,1.8129308,1
0.025968224,-0.23421158,1.7969596,1
0.04701768,0.009475588,1.4796759,1
0.12919919,1.939399,0.92821103,2
19.336573,27.08816,3.5102553,7
0.4887671,2.984423,1.3909405,1
0.14232463,1.5101112,0.83847576,2
0.07681684,0.30235118,0.5252378,1
-0.07501889,0.25253132,3.1770253,4
-0.004618985,0.694115,0.6653309,2
0.16187327,0.651432,4.5982213,1
2.4279077,0.53069854,0.72671396,1
0.047316417,-0.0020203532,2.0694897,1
0.25495422,1.0055285,1.17008,1
0.07628965,0.55464095,0.9657997,1
-0.08037982,0.89466417,0.7325553,1
0.21055785,0.26476133,4.515836,1
-0.31901634,0.5703789,0.71092385,1
0.16509368,0.106409684,2.0653117,1
0.048391994,0.061486084,0.763507,1
6.508048,0.6320556,11.905357,3
-0.003652686,1.0926291,0.8054179,-10
0.23212159,2.4496396,0.9716259,2
-0.023683336,0.5537673,0.68760955,1
0.3548019,2.0651119,1.2906007,10
-0.13101676,2.1488407,0.75884914,1
3.934165,0.14023411,3.0865567,2
-0.0025522525,0.066348806,2.2005615,3
0.2848942,0.04796631,3.2363415,1
-0.0027194512,0.019208247,2.1599653,2
0.11355794,1.8543934,0.9465593,3
-0.019387808,0.70701665,0.69308054,-1
0.9222524,0.2531863,2.5505054,1
0.0767906,0.06325834,2.679385,1
0.05557598,0.13104056,1.2061316,3
1.8275996,0.47154802,3.320615,1
0.009262546,3.255133,0.9219236,1
0.002787852,-0.02489488,1.2742729,1
0.26533765,-0.05812318,0.9727817,1
-0.0012807318,0.20563911,3.0873835,1
0.9536579,1.1403931,1.9434189,1
-0.090648055,1.1309203,0.5908731,1
0.69254106,1.1622295,4.865001,2
0.25701797,1.1658908,1.0790684,7
-0.021653911,0.033766683,0.9350734,1
-0.29649895,0.27541035,0.80508614,-5
10.009328,0.06971315,5.1020656,8
0.07040202,0.47894913,0.5923814,2
0.19163688,1.9478112,1.1527251,7
3.934165,0.14023411,3.0865567,2
0.8427408,0.2767126,2.4554925,1
-0.44422728,3.1676173,0.79924804,3
-4.8652015,-0.7998311,7.4529395,1
0.75228995,0.034408886,0.71011394,3
0.01974961,2.0301607,0.47441941,1
0.13874699,0.09694213,0.68903774,1
0.026857149,-0.036000315,1.7865477,3
0.14232463,1.5101112,0.83847576,2
0.080380455,0.05703962,1.1795403,5
-0.014600575,0.999175,0.6683538,1
9.997923,2.6067977,16.163094,1
1.4901763,0.51684254,3.7503624,1
0.36923242,-0.07452424,0.34854394,1
27.887299,44.750305,5.3497624,10
0.17333218,0.7101628,1.1353741,5
0.06388112,2.4807942,0.84316653,-1
-0.019090045,0.4312886,3.8476226,1
0.37495315,2.879039,1.213163,-10
-0.131977,-0.08123607,1.177823,-1
0.511331,0.47425,0.34874615,1
-0.058610365,0.005943917,1.3174837,1
-0.0017481109,0.1335904,1.0725759,2
-0.074021876,1.2021683,0.7501446,6
0.24799195,0.12155118,2.0559704,2
0.019985385,-0.027271172,2.1896214,5
0.009530826,0.11453942,2.379079,3
-0.045267757,0.3878527,0.9314689,1
0.06389351,1.5205415,0.8252904,3
0.035911,0.15459053,1.1723666,3
0.89125973,2.9870784,1.7357289,1
-0.08727843,0.14840016,2.7982755,2
0.15950975,0.10218895,3.2662199,3
0.025080381,0.13103741,3.0367484,1
0.11473467,1.5237094,0.9079425,1
0.40050226,-0.23345086,0.9790819,1
5.273457,1.1212819,9.370434,10
0.18330237,0.33367702,1.3909872,1
-0.17528598,0.12718582,0.9571181,3
-0.023893546,0.66371787,5.1547446,1
0.19669905,0.014549182,1.4147555,2
-0.044223428,0.011809493,2.0962636,4
0.70119727,0.6551365,0.352652,1
-0.008283952,0.11655066,0.844116,1
-0.16518179,-0.017829342,1.7647153,1
-0.39062473,0.8885807,0.5464766,-1
0.12402112,1.2717842,0.8273361,2
0.4060824,2.3094988,1.2066418,1
0.08465787,0.36150268,5.3569865,1
0.19398066,1.6717396,1.0301695,1
0.30297503,-0.06459464,5.3231215,2
0.0005131789,-0.003375818,1.0064846,1
0.04600076,0.15280886,0.977662,3
-0.023317683,0.834032,0.7327991,1
1.4172705,1.9598749,2.4859598,1
0.46828645,0.55035573,0.50158143,-1
67.938034,29.205326,11.7647,1
1.5991246,0.4468104,0.6205971,1
0.092391506,1.4065931,0.8325166,3
